areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
W00000800,95,3.7,0.3,0,1
W00000801,95.8,3.9,0.4,0,0
W00000803,95.8,2.8,0.4,1.1,0
W00000804,97.1,2.6,0.3,0,0
W00000805,97,3,0,0,0
W00000807,95.6,3.6,0.8,0,0
W00000810,96.9,2.3,0.8,0,0
W00000862,97.8,1.1,0,1.1,0
W00000865,97.5,1.6,0.6,0.3,0
W00001017,90.7,5.1,0,3.3,0.9
W00001018,86.6,9.7,3.2,0,0.4
W00001019,93.2,4.2,0,0,2.6
W00001020,97,2.2,0.4,0,0.4
W00001021,95.5,3.2,0,0.5,0.9
W00001022,96.3,3.7,0,0,0
W00001024,91.3,6.8,0.4,0.8,0.8
W00001025,71.6,5.7,4.6,7.2,10.9
W00001034,95.9,3.7,0,0,0.4
W00001035,98.5,1.1,0,0,0.4
W00001036,89.1,6.2,3.9,0.8,0
W00001037,98.2,1.8,0,0,0
W00001038,93.9,4.2,0.6,0.3,1.1
W00001039,87.1,3.9,0.3,0.3,8.4
W00001040,91.4,4.7,3,0.9,0
W00001041,98,0.7,0.7,0.3,0.3
W00001042,97.7,2.1,0,0.3,0
W00001043,96.3,2.3,0.7,0.7,0
W00001044,97,2.7,0,0,0.3
W00001045,94.6,5.4,0,0,0
W00001046,95.4,3.9,0.7,0,0
W00001047,99.1,0.9,0,0,0
W00001048,96.5,3.2,0.3,0,0
W00001049,91.6,4.7,0.7,2.3,0.7
W00001050,97.8,1.6,0,0.5,0
W00001051,96.8,2.9,0,0,0.3
W00001052,97.4,1.1,0.4,0.7,0.4
W00001053,96.1,3.9,0,0,0
W00001054,97.6,2.4,0,0,0
W00001055,98.3,1.7,0,0,0
W00001056,97.3,1.1,0.5,0,1.1
W00001057,98.1,1.9,0,0,0
W00001058,98.3,1.7,0,0,0
W00001059,94.2,5.5,0.3,0,0
W00001060,95.3,4.7,0,0,0
W00001061,97.7,2,0.3,0,0
W00001062,97,3,0,0,0
W00001063,96.3,2.9,0,0.8,0
W00001064,97.8,1.6,0.6,0,0
W00001065,98.6,1,0,0,0.3
W00001066,95.5,2.4,0,0.3,1.7
W00001067,94.8,2.4,0.3,0,2.4
W00001068,96.2,1.8,0.6,0.6,0.9
W00001069,97.7,1.9,0.4,0,0
W00001070,98.6,1.1,0.4,0,0
W00001071,97.7,1.7,0.6,0,0
W00001072,98.1,1.6,0,0.3,0
W00001085,94.6,3.8,1.3,0,0.3
W00001086,95.5,2.9,0.3,1.1,0.3
W00001087,96.7,3.3,0,0,0
W00001089,98.5,1.5,0,0,0
W00001090,96.9,2.4,0.7,0,0
W00001091,97.1,2.2,0.3,0,0.3
W00001096,96,3,0.7,0,0.3
W00001097,98.3,1.4,0,0.3,0
W00001098,96.2,2.1,1.2,0,0.5
W00001099,98.5,1.2,0,0.3,0
W00001100,96.1,2.7,0,0.5,0.7
W00001101,96.7,2.8,0.2,0,0.2
W00001124,98.7,1.3,0,0,0
W00001125,98,1.2,0,0.8,0
W00001126,96.4,3.6,0,0,0
W00001127,97.8,1.7,0,0.4,0
W00001128,98.3,1.7,0,0,0
W00001129,96.6,0.9,1.2,1.2,0
W00001130,95.3,4.4,0.3,0,0
W00001131,96.5,3.5,0,0,0
W00001132,96.4,2.6,0.7,0,0.4
W00001133,96,3.8,0,0.3,0
W00001137,96.1,3.1,0.8,0,0
W00001139,94.5,2.9,0,2.6,0
W00001140,92,6.4,0.4,0.4,0.8
W00001144,92.7,6.5,0.4,0.4,0
W00001155,91.1,6.7,0.7,1.1,0.4
W00001156,97.7,2,0.3,0,0
W00001157,96.6,1.5,0.4,0,1.5
W00001158,98.2,1.4,0,0.4,0
W00001159,99.1,0.6,0,0.3,0
W00001160,96.3,3.7,0,0,0
W00001161,96.2,3.4,0,0.3,0
W00001163,98.5,1.5,0,0,0
W00001168,96.4,2.7,0.9,0,0
W00001172,97.4,2.6,0,0,0
W00001182,98,2,0,0,0
W00001183,95.8,4.2,0,0,0
W00001184,93.5,6,0,0,0.5
W00001185,96.3,1.1,2,0.3,0.3
W00001186,95,4.6,0,0,0.5
W00001187,97.3,2.7,0,0,0
W00001188,98.9,1.1,0,0,0
W00001189,94.8,4.6,0.6,0,0
W00001190,97.5,2.5,0,0,0
W00001191,98.3,1.7,0,0,0
W00001192,95.9,3.6,0,0,0.5
W00001193,97.6,2.4,0,0,0
W00001194,97.9,1.4,0,0,0.7
W00001195,98.7,1.3,0,0,0
W00001196,96.3,3.7,0,0,0
W00001197,95.9,2.3,0,0.5,1.4
W00001198,97.3,2.4,0.3,0,0
W00001199,93,4,0.9,0.4,1.8
W00001200,96.3,2.3,0,0,1.4
W00001201,97.7,1.8,0.5,0,0
W00001202,97.1,2.9,0,0,0
W00001203,95.6,3.2,0.8,0,0.4
W00001204,91.4,4.7,0.2,2,1.6
W00001205,94.3,4.8,0,0.5,0.5
W00001206,98.7,1.3,0,0,0
W00001207,98.2,0.7,1.1,0,0
W00001208,97.7,1.8,0,0,0.5
W00001209,96.6,3.4,0,0,0
W00001210,94.8,4.3,0.9,0,0
W00001211,98.4,1.6,0,0,0
W00001212,92.2,4.8,2,0.5,0.5
W00001213,94.8,2.8,2.3,0,0
W00001214,96.5,2.5,0,0.6,0.3
W00001215,89,6.3,2.3,0.5,1.9
W00001216,96.7,2.6,0,0,0.7
W00001217,92.4,6,1.6,0,0
W00001218,92.9,6.2,0.9,0,0
W00001219,95.3,4.7,0,0,0
W00001220,95.6,4.1,0.3,0,0
W00001221,96.1,2,0.8,0.4,0.8
W00001222,99.6,0.4,0,0,0
W00001223,95.2,1.6,0.6,0.6,1.9
W00001224,95.6,3.1,1.4,0,0
W00001225,95.1,4.5,0.4,0,0
W00001226,95.1,4,0.4,0.4,0
W00001227,92.7,3.2,2,2,0
W00001228,98.1,1.2,0,0.8,0
W00001229,96.4,2.9,0.4,0.4,0
W00001230,99.2,0.8,0,0,0
W00001231,95,4.4,0.6,0,0
W00001232,93.9,5,0,0,1.1
W00001233,96.1,3.4,0,0,0.5
W00001234,98.3,0.9,0.4,0,0.4
W00001235,98.5,1.5,0,0,0
W00001236,93.8,5.1,0.9,0.3,0
W00001237,97.5,1.8,0.7,0,0
W00001238,98.4,0.5,0.8,0,0.3
W00001239,98.3,0,0.3,1.1,0.3
W00001240,97.6,1.8,0,0.3,0.3
W00001241,95.5,3.7,0,0.8,0
W00001242,95.7,1.9,1.2,1.2,0
W00001243,96.4,2.6,0.7,0.4,0
W00001244,98.8,1.2,0,0,0
W00001245,96.4,2.4,0,0,1.2
W00001246,98,2,0,0,0
W00001247,94.3,2.9,2.4,0,0.5
W00001248,92.3,4.8,2.9,0,0
W00001249,97,2.2,0.8,0,0
W00001250,93.2,4.5,0.6,0.3,1.4
W00001251,91.6,6.3,0.4,1.7,0
W00001252,92,6.3,0,0.8,0.8
W00001253,94.7,4.4,0.4,0.2,0.2
W00001255,93.9,5.2,0.3,0.3,0.3
W00001256,97.4,2.2,0.4,0,0
W00001257,97.5,0.4,0,2.1,0
W00001258,95,3,1.7,0.3,0
W00001259,97.6,2.4,0,0,0
W00001260,97.4,2.6,0,0,0
W00001261,91,8,1,0,0
W00001262,89.8,8,2,0,0.3
W00001263,90.9,5.7,1,1.7,0.7
W00001264,93,5.6,1.3,0,0
W00001265,89.7,8.1,2.2,0,0
W00001266,90.2,8.8,0.8,0.3,0
W00001267,96.5,2.9,0,0.6,0
W00001268,98.4,1.6,0,0,0
W00001269,93.3,4.5,0.5,1.8,0
W00001270,85.2,8.6,3.1,2.4,0.7
W00001271,96.1,3.9,0,0,0
W00001272,97.3,2.4,0,0,0.3
W00001273,92,3.9,4.2,0,0
W00001274,94.4,1.8,3.6,0,0.3
W00001275,95.9,3.8,0.3,0,0
W00001276,97.8,1.1,1.1,0,0
W00001277,96.2,2,0.4,0.9,0.4
W00001278,89.1,2.9,5.1,2.9,0
W00001279,91.5,4,1.8,1.5,1.2
W00001280,90.1,6.4,1.8,0.6,1.2
W00001281,90.2,7,1.4,0.9,0.5
W00001282,91.2,4.9,2.4,1.5,0
W00001283,91.6,5.9,0.2,0.7,1.6
W00001284,81.1,5.5,3.2,6.4,3.8
W00001285,84.9,3,4.8,4.4,3
W00001286,96.4,2.1,0.5,0.3,0.8
W00001287,93.5,3.8,1.9,0,0.8
W00001288,86.1,12.6,0.3,0.8,0.3
W00001289,94.6,4,1.4,0,0
W00001290,93.3,2.9,2.6,1.3,0
W00001291,91,4.9,0.5,2.7,1
W00001292,86.5,12.3,0,1.2,0
W00001293,96.3,3.8,0,0,0
W00001313,87.2,6.2,1.4,2.4,2.8
W00001314,94.5,2.3,1.8,1.4,0
W00001315,97.1,1.6,0,1.3,0
W00001316,97.1,2.1,0.4,0,0.4
W00001317,96.2,2.7,1.2,0,0
W00001318,98.1,1.6,0,0.3,0
W00001319,94.2,5.1,0.7,0,0
W00001320,96.1,3.9,0,0,0
W00001321,92.7,5,2.3,0,0
W00001322,94.9,3.1,0.8,1.2,0
W00001323,98.3,1,0.7,0,0
W00001324,95,2.8,1.7,0.3,0.3
W00001325,95.5,3.3,0.6,0.6,0
W00001326,98.4,1.2,0.4,0,0
W00001327,91.4,5.4,0.7,2.5,0
W00001328,95.5,3.5,0.3,0.6,0
W00001329,97.8,2.2,0,0,0
W00001330,97.7,1.9,0.4,0,0
W00001331,95.9,3.1,0.3,0.8,0
W00001332,95.9,3.8,0.3,0,0
W00001333,95.7,3.1,0.6,0.6,0
W00001334,95.8,4.2,0,0,0
W00001335,97.9,1.3,0,0.9,0
W00001356,98.4,0.9,0.7,0,0
W00001357,92.2,3.1,3.4,0.6,0.6
W00001358,95.9,3.1,0.7,0,0.3
W00001360,88.1,5.4,3,2.7,0.8
W00001362,79.1,8.7,7,4.2,0.9
W00001363,94.4,2.8,1,1.7,0
W00001364,95.6,1.9,1.9,0,0.7
W00001365,92.7,6.2,1.2,0,0
W00001366,94.1,4.5,0.3,1,0
W00001367,95.2,1.8,1.1,1.5,0.4
W00001368,97.5,1.9,0,0.3,0.3
W00001388,99.2,0.8,0,0,0
W00001389,97.7,2,0,0.3,0
W00001390,98.1,1.9,0,0,0
W00001391,97.7,2.1,0,0,0.2
W00001392,96.7,2.6,0.7,0,0
W00001393,96.3,3.7,0,0,0
W00001394,96.2,1.9,1.4,0.5,0
W00001451,97,3,0,0,0
W00001452,94.2,4.5,1.2,0,0
W00001453,97.7,1.1,0.4,0,0.8
W00001454,93.6,6.4,0,0,0
W00001455,98.4,1.6,0,0,0
W00001456,97.7,1.5,0,0,0.8
W00001457,98.5,0.9,0.3,0.3,0
W00001458,97.5,0.4,1.1,0.7,0.4
W00001459,97.5,2.2,0.3,0,0
W00001460,97.4,1.8,0.4,0,0.4
W00001461,98.3,1,0.3,0.3,0
W00001462,97.9,1.6,0.5,0,0
W00001463,98.2,1.5,0.3,0,0
W00001464,98.2,1.3,0,0.4,0
W00001465,98.3,1.7,0,0,0
W00001466,96.7,3.3,0,0,0
W00001535,96.3,3.1,0.2,0.2,0.2
W00001538,97.2,2.8,0,0,0
W00001539,93.7,3.9,0,2.4,0
W00001540,96.3,2.8,0,0.8,0
W00001583,95.6,2.1,1.8,0.2,0.2
W00001584,96.4,3.6,0,0,0
W00001585,99,0.5,0,0,0.5
W00001586,98.6,0.3,1,0,0
W00001587,96.7,3,0.3,0,0
W00001588,94.3,3.5,1.3,1,0
W00001589,94.7,3.4,1.5,0,0.3
W00001590,94.1,2,3.1,0.4,0.4
W00001591,97.4,0.3,0.7,1.3,0.3
W00001598,96.6,2.8,0.3,0,0.3
W00001599,98,2,0,0,0
W00001600,97.8,1.7,0.4,0,0
W00001601,96.6,3.1,0,0.3,0
W00001602,97.3,2.7,0,0,0
W00001603,96.1,3.4,0,0,0.5
W00001604,96.9,1.9,0.3,0.9,0
W00001605,98.1,1.7,0,0,0.2
W00001608,96.9,3.1,0,0,0
W00001611,96.8,1.6,0.4,0,1.2
W00001612,95.5,2.7,1.2,0.6,0
W00001613,98.6,1.4,0,0,0
W00001614,96.5,2.8,0.7,0,0
W00001615,96.8,2.2,0.7,0,0.4
W00001616,96.6,2.9,0.5,0,0
W00001629,90.9,4.6,2.4,2.2,0
W00001630,94.4,2.6,3,0,0
W00001631,95.6,0.6,3.2,0.6,0
W00001632,90.4,5.3,2.7,1.7,0
W00001633,90,3.7,3,3,0.3
W00001634,95.6,2.4,1.2,0.9,0
W00001635,92.2,2.2,2.2,2.8,0.6
W00001636,95.1,2.3,1.9,0.6,0.2
W00001637,98.5,1.1,0.4,0,0
W00001638,90.6,3.8,4.9,0.8,0
W00001639,98.9,1.1,0,0,0
W00001640,94,4.3,1.4,0.4,0
W00001641,90.8,2,1.7,4,1.4
W00001642,91.3,6.1,1.6,0.6,0.3
W00001643,96.8,3,0,0.2,0
W00001644,95.5,2.9,1.6,0,0
W00001645,95,1.9,2.5,0.3,0.3
W00001646,94.6,5.1,0,0,0.3
W00001647,95,3.6,0.6,0.9,0
W00001648,96.1,2.6,1.3,0,0
W00001716,92.6,5.3,2.1,0,0
W00001717,97.6,1.5,0.9,0,0
W00001718,98.8,0.8,0,0,0.4
W00001719,97.7,1.7,0,0.6,0
W00001720,97.1,2.9,0,0,0
W00001721,97.1,1.8,0.7,0,0.4
W00001722,95.4,4.1,0.5,0,0
W00001813,93.6,0.7,0,2.9,2.9
W00001815,94.4,5.1,0,0,0.5
W00001816,95.6,2.7,0.7,0.3,0.7
W00001817,97.9,1.8,0.4,0,0
W00001818,96.1,3.9,0,0,0
W00001824,98.6,1.1,0.3,0,0
W00001825,98.1,1.9,0,0,0
W00001826,94.4,4.7,0,0,0.9
W00001827,98,1.3,0.3,0.3,0
W00001828,98,2,0,0,0
W00001829,98.2,1.5,0.4,0,0
W00001830,97.5,2.5,0,0,0
W00001831,98,1.5,0.6,0,0
W00010010,92.4,3.8,0,1,2.9
W00010011,98.5,1.5,0,0,0
W00010014,95.8,2.7,0.2,1.2,0
W00010018,96.8,2.9,0.3,0,0
W00010021,96.8,2.2,0.3,0.6,0
W00010023,98.5,1.3,0,0,0.3
W00010457,94.8,3.1,1.2,0,0.8
W00010477,95.3,4.5,0,0.2,0
W00010480,94.4,1.9,0,0.9,2.8