geography_code,heating_type_3a-001,heating_type_3a-002
E00139441,1.4,98.6
E00139442,0,100
E00139444,0,100
E00139446,0,100
E00139447,0,100
E00139449,0.9,99.1
E00139452,0,100
E00139455,0.8,99.2
E00139456,0,100
E00139459,0,100
E00139461,0,100
E00139466,0,100
E00139482,0.8,99.2
E00139484,1.6,98.4
E00139485,0.9,99.1
E00139486,0.8,99.2
E00139487,0,100
E00139489,0.8,99.2
E00139490,1.8,98.2
E00139491,0.8,99.2
E00139492,0.8,99.2
E00139495,0.7,99.3
E00139497,0,100
E00139498,0,100
E00139499,0,100
E00139500,0,100
E00139501,0.8,99.2
E00139502,0,100
E00139504,0,100
E00139505,0.8,99.2
E00139506,0,100
E00139507,0.8,99.2
E00139508,0,100
E00139697,0.7,99.3
E00139698,0.6,99.4
E00139700,0.5,99.5
E00139718,0.8,99.2
E00139719,1.4,98.6
E00139720,1.6,98.4
E00139721,0.7,99.3
E00139722,0.5,99.5
E00139723,0.8,99.2
E00139724,2.2,97.8
E00139725,0,100
E00139726,0.9,99.1
E00139727,0,100
E00139728,0.8,99.2
E00139729,0.8,99.2
E00139730,0,100
E00139731,0.9,99.1
E00139732,0,100
E00139733,0.8,99.2
E00139734,0.8,99.2
E00139735,0,100
E00139736,0,100
E00139737,0,100
E00139738,1.3,98.7
E00139739,0,100
E00139740,0,100
E00139741,0.5,99.5
E00139742,0,100
E00139743,0,100
E00139744,0,100
E00139745,0,100
E00139746,0,100
E00139747,0.8,99.2
E00139748,0,100
E00139749,0.6,99.4
E00139750,0,100
E00139751,0,100
E00139752,0,100
E00139753,0.8,99.2
E00139755,0.8,99.2
E00139756,0.8,99.2
E00139757,0,100
E00139758,0,100
E00139759,0.8,99.2
E00139760,0.8,99.2
E00139761,0,100
E00139762,0,100
E00139763,0,100
E00139764,0,100
E00139765,0,100
E00139774,0,100
E00139775,0.9,99.1
E00139776,0,100
E00139820,0.5,99.5
E00139821,0,100
E00140037,0.8,99.2
E00140038,0.7,99.3
E00140039,0,100
E00140040,2.4,97.6
E00140041,0.8,99.2
E00140042,0,100
E00140043,0,100
E00140044,0,100
E00140045,0.8,99.2
E00140046,0,100
E00140047,0.8,99.2
E00140048,0,100
E00140049,0.6,99.4
E00140050,0,100
E00140062,3.3,96.7
E00140065,1,99
E00140066,2.3,97.7
E00140067,0,100
E00140068,0,100
E00140069,3.1,96.9
E00140070,0,100
E00140071,0,100
E00140072,0,100
E00140073,1.8,98.2
E00140074,1.1,98.9
E00140075,0,100
E00140077,0.8,99.2
E00140078,0,100
E00140079,1,99
E00140080,3.3,96.7
E00140081,0,100
E00140082,0.8,99.2
E00140083,0,100
E00140084,0,100
E00140085,0,100
E00140090,0,100
E00140093,0,100
E00140094,0,100
E00140114,0,100
E00140115,0.8,99.2
E00140116,0,100
E00140117,1.8,98.2
E00140118,0.8,99.2
E00140119,0,100
E00140120,0,100
E00140121,0,100
E00140122,0,100
E00140123,0,100
E00140138,0.8,99.2
E00140139,0,100
E00140140,0,100
E00140141,0,100
E00140142,0,100
E00140143,0,100
E00140144,0.8,99.2
E00140145,0,100
E00140146,0,100
E00140147,0.8,99.2
E00140148,6.1,93.9
E00140149,0.7,99.3
E00140241,0,100
E00140246,0,100
E00140247,1.6,98.4
E00140248,1.7,98.3
E00190021,0,100
E00190023,1.6,98.4
E00190027,0.9,99.1
E00190028,0,100
E00190038,0,100
E00190041,0,100
E00190060,1,99
E00190066,0,100
E00190068,0.8,99.2
E00190069,0,100
E00190079,2.3,97.7
E00190095,0,100
E00190106,0,100
E00190107,0.8,99.2
E00190109,0,100
E00190115,1.6,98.4
E00190119,0,100
E00190125,0,100
E00190132,0,100