geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00139209,70.2,3,26.8
E00139210,68.8,2.3,29
E00139211,80.5,1.3,18.2
E00139212,83.3,0.5,16.3
E00139213,82.5,0,17.5
E00139214,76.1,0,23.9
E00139215,79.2,3.3,17.5
E00139216,72.4,0.8,26.8
E00139218,66.6,0.5,32.9
E00139219,69.9,0.7,29.5
E00139220,80.6,1,18.4
E00139221,71.3,0.7,28
E00139222,65.3,0,34.7
E00139223,89.2,1.3,9.5
E00139224,76.1,0.5,23.4
E00139225,88.8,0.4,10.8
E00139226,74.2,0.4,25.4
E00139227,88.4,0,11.6
E00139228,86,0.6,13.4
E00139229,79.8,1.8,18.3
E00139230,77.6,1.4,21
E00139231,85.6,2,12.4
E00139269,93.2,1.2,5.6
E00139270,87.6,1.1,11.3
E00139271,84.6,0,15.4
E00139272,86.4,1.4,12.2
E00139273,90.8,2,7.2
E00139274,93.6,0.9,5.5
E00139275,73.7,2.7,23.6
E00139276,79.6,0,20.4
E00139278,82.4,0.8,16.9
E00139279,75.1,0.3,24.6
E00139280,86.9,0.4,12.7
E00139281,84.5,0.7,14.9
E00139282,86.8,0,13.2
E00139283,90.9,2.2,6.9
E00139284,87.4,0.6,12
E00139285,78.5,0.3,21.2
E00139286,90.8,1.7,7.5
E00139287,85.7,1.7,12.6
E00139672,79.3,0,20.7
E00139673,86.3,0.3,13.5
E00139674,63.3,1.2,35.5
E00139675,74.7,0.3,25
E00139676,64.7,0.4,34.9
E00139678,82.2,0.3,17.5
E00139679,85.1,0.9,14
E00139680,86.3,0.7,13
E00139681,85,0,15
E00139682,87.1,0,12.9
E00139684,76.8,0,23.2
E00139685,86.9,0.4,12.7
E00139686,81.2,1,17.7
E00139687,78,0.3,21.7
E00139688,81.3,0.7,18
E00139696,79.1,0.8,20.1
E00139709,88.3,1.1,10.6
E00139710,90,2.6,7.4
E00139711,93.8,0.8,5.4
E00139712,71.4,1.6,27
E00139713,67.1,0.8,32.2
E00139714,72.4,1,26.6
E00139715,59.1,2,38.9
E00139716,70.4,1.7,27.9
E00139717,60.6,3.3,36.1
E00139766,90.3,1.1,8.5
E00139767,88.5,2.2,9.3
E00139768,71.1,0.3,28.5
E00139769,77.1,0.5,22.4
E00139770,65.7,0.4,33.9
E00139771,69.5,0.3,30.2
E00139772,86,1.9,12
E00139773,88.9,0,11.1
E00139777,79.3,0.3,20.4
E00139824,88.9,2.3,8.8
E00139825,80.8,2.8,16.4
E00139826,83.1,3.1,13.9
E00139827,82.2,1,16.8
E00139828,75.3,1.7,23
E00139829,88.8,0.9,10.3
E00139830,69,0,31
E00139831,66.8,2,31.3
E00139833,79,1.5,19.5
E00140086,77.9,0.9,21.2
E00140087,66,0.8,33.2
E00140088,75.6,1,23.5
E00140089,60.6,0.5,38.9
E00140091,89.7,0.3,10
E00140097,63.9,0.7,35.4
E00140098,70,0,30
E00140099,78.3,0.4,21.3
E00140100,68.6,1.1,30.4
E00140102,70.7,0,29.3
E00140103,85.3,1.7,13
E00140104,76.3,2.9,20.9
E00140106,88,2.4,9.6
E00140107,72,0.8,27.2
E00140109,71.2,0.6,28.2
E00140112,70.4,0,29.6
E00140113,69,5,26.1
E00140165,65.6,4.3,30.2
E00140166,46.4,5.5,48.1
E00140167,66.9,2.1,31
E00140168,61.6,0.9,37.5
E00140169,62,2.9,35.1
E00140170,62.1,2.8,35
E00140171,62.7,1.5,35.8
E00140172,62,1.6,36.4
E00140173,53.6,2.2,44.2
E00140175,59.2,3.6,37.2
E00140176,78.7,0.3,21
E00140177,72.5,0.5,27.1
E00140178,74.7,0.4,24.9
E00140179,85,0,15
E00140180,65.7,0.5,33.8
E00140181,66.3,1.9,31.8
E00140182,72.3,1,26.7
E00140183,89.2,0.4,10.4
E00140184,63.9,1.6,34.5
E00140185,64.5,1.8,33.7
E00140186,64.2,2.5,33.2
E00140187,71.4,1.2,27.4
E00140188,71.7,1.6,26.6
E00140189,75.9,1.4,22.8
E00140190,75,0.9,24.1
E00140191,76.3,1.3,22.5
E00140192,76,0,24
E00140193,78.1,0.9,21
E00140195,62.8,0,37.2
E00140196,73.9,0,26.1
E00140197,69.5,0.9,29.6
E00140198,58.9,5.9,35.1
E00140199,76,0,24
E00140200,70.4,0.4,29.2
E00140201,53.5,2.7,43.9
E00140202,50,2.6,47.4
E00140204,62.1,0.5,37.4
E00140210,62.9,0.8,36.3
E00140219,92.5,0,7.5
E00176344,63.9,0.4,35.6
E00176345,72.2,2.6,25.2
E00176353,76.8,0.5,22.8
E00176354,89,0.4,10.6
E00176357,85.2,2,12.9
E00176358,72.9,0.6,26.5
E00176360,88.3,1.7,10
E00176362,81.7,0.4,18
E00176363,85.7,1,13.3
E00190022,84.1,1.1,14.8
E00190029,93.5,0,6.5
E00190033,84.9,1.7,13.4
E00190040,80.4,1.8,17.8
E00190043,87.7,1.3,10.9
E00190044,61.2,2.1,36.7
E00190054,85.6,0,14.4
E00190059,85.1,0.7,14.2
E00190065,84.3,2.8,12.9
E00190071,92,0,8
E00190072,93.6,1.6,4.8
E00190077,89.1,2.1,8.8
E00190096,94.7,1.5,3.7
E00190100,78.3,1.1,20.7
E00190111,81,0,19
E00190118,82.3,0.4,17.4
E00190120,84.7,1.7,13.5
E00190131,87.7,1.2,11.1
E00190135,87.5,0.9,11.6
E00190136,92.5,0,7.5
E00190140,91.2,2.8,6
E00190141,73,2,25